"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.YKAF000_01","log2.LFQ.intensity.YKAF000_02","log2.LFQ.intensity.YKAF000_03","log2.LFQ.intensity.YKAF000_04","log2.LFQ.intensity.YKAF020_02","log2.LFQ.intensity.YKAF020_03","log2.LFQ.intensity.YKAF020_04","imputed.log2.LFQ.intensity.YKAF000_01","imputed.log2.LFQ.intensity.YKAF000_02","imputed.log2.LFQ.intensity.YKAF000_03","imputed.log2.LFQ.intensity.YKAF000_04","imputed.log2.LFQ.intensity.YKAF020_02","imputed.log2.LFQ.intensity.YKAF020_03","imputed.log2.LFQ.intensity.YKAF020_04","mean2_naimp_meas_YKAF000","mean2_naimp_meas_YKAF020","value_count_YKAF000","value_count_YKAF020","pvalue_YKAF020_YKAF000","log10.pvalue_YKAF020_YKAF000","difference_YKAF020_YKAF000","enriched_YKAF020_YKAF000"
"MOG1","YJR074W","MOG1",3,3,3,16.1,24.307,218,25.9154742319521,NA,NA,NA,25.5468377173727,25.4763012252568,25.5625272940003,25.9154742319521,23.8421393763571,24.4372647152617,24.2610000681066,25.5468377173727,25.4763012252568,25.5625272940003,24.6139695979194,25.5285554122099,1,3,0.135701192441382,0.867416336065858,0.914585814290568,FALSE
"HOC1","YJR075W","HOC1",6,6,6,16.4,46.296,396,28.0459355942762,28.0987357898503,28.0618302259031,27.8911648674536,28.3232417880106,28.0393610386053,28.208576936179,28.0459355942762,28.0987357898503,28.0618302259031,27.8911648674536,28.3232417880106,28.0393610386053,28.208576936179,28.0244166193708,28.190393254265,4,3,0.170363079124973,0.768624519133037,0.165976634894161,FALSE
"CDC11","YJR076C","CDC11",8,8,8,30.1,47.648,415,28.5925984089913,28.2593906410159,28.2435892793908,28.3899751825607,28.1220846655397,27.4348377886848,27.741561724836,28.5925984089913,28.2593906410159,28.2435892793908,28.3899751825607,28.1220846655397,27.4348377886848,27.741561724836,28.3713883779897,27.7661613930202,4,3,0.0764579241036502,1.11657749761399,-0.605226984969498,FALSE
"MIR1","YJR077C","MIR1",14,14,14,62.1,32.812,311,31.6722769301715,31.7586333473596,31.5499999580999,31.6582124908082,31.3570992081171,31.1094240891539,31.0981710482922,31.6722769301715,31.7586333473596,31.5499999580999,31.6582124908082,31.3570992081171,31.1094240891539,31.0981710482922,31.6597806816098,31.1882314485211,4,3,0.0152687038073325,1.81619782955893,-0.471549233088702,FALSE
"AIM24","YJR080C","AIM24",6,6,6,16.5,44.427,394,26.8686775155268,27.0796892004481,27.0644538229493,26.9847885383685,26.4673260599495,26.5652177368814,26.788803149824,26.8686775155268,27.0796892004481,27.0644538229493,26.9847885383685,26.4673260599495,26.5652177368814,26.788803149824,26.9994022693232,26.6071156488849,4,3,0.0342723889847657,1.46505562166469,-0.392286620438231,FALSE
"ACF4","YJR083C","ACF4",5,5,5,23,35.52,309,26.056930375676,26.236773047841,26.272682602843,26.625334281542,26.4158195073899,26.148896237599,26.1612526172633,26.056930375676,26.236773047841,26.272682602843,26.625334281542,26.4158195073899,26.148896237599,26.1612526172633,26.2979300769755,26.241989454084,4,3,0.719919020034298,0.142716352360638,-0.0559406228914234,FALSE
"EMC2","YJR088C","EMC2",7,7,7,26.7,33.855,292,27.444585497499,28.1656195522163,28.0274402582771,28.1742187070289,28.4784630292118,28.269145874181,28.3154456293023,27.444585497499,28.1656195522163,28.0274402582771,28.1742187070289,28.4784630292118,28.269145874181,28.3154456293023,27.9529660037554,28.3543515108984,4,3,0.0989754995822475,1.00447229745385,0.401385507142997,FALSE
"JSN1","YJR091C","JSN1",5,5,5,5.2,120.37,1091,25.488917386849,25.624525744427,25.3437742563846,25.0683341626003,25.5714663491854,25.1997409303552,25.8033629446205,25.488917386849,25.624525744427,25.3437742563846,25.0683341626003,25.5714663491854,25.1997409303552,25.8033629446205,25.3813878875652,25.524856741387,4,3,0.538769561503601,0.268596948295074,0.14346885382178,FALSE
"RPL43A","YPR043W;YJR094W-A","RPL43A",9,9,9,90.2,10.091,92,32.5189241833125,32.8335479059665,33.0021759219831,32.9081505920707,33.0905726412487,32.9258159217651,32.7326706264705,32.5189241833125,32.8335479059665,33.0021759219831,32.9081505920707,33.0905726412487,32.9258159217651,32.7326706264705,32.8156996508332,32.9163530631614,4,3,0.525609450342045,0.279336834859034,0.100653412328242,FALSE
"YJR096W","YJR096W","YJR096W",10,10,10,61.3,32.344,282,28.596264726189,28.3381137427521,28.431055730725,28.6020831972546,27.7604666716122,27.6828448179353,27.2577283686168,28.596264726189,28.3381137427521,28.431055730725,28.6020831972546,27.7604666716122,27.6828448179353,27.2577283686168,28.4918793492302,27.5670132860547,4,3,0.0158352513122153,1.80037503979808,-0.924866063175472,FALSE
"YUH1","YJR099W","YUH1",2,2,2,15.3,26.385,236,26.8807532911389,26.794143940802,27.1410219349531,27.4046248585575,27.6867899900265,27.524474043121,27.4122376152945,26.8807532911389,26.794143940802,27.1410219349531,27.4046248585575,27.6867899900265,27.524474043121,27.4122376152945,27.0551360063629,27.5411672161474,4,3,0.031829529197693,1.49716978514136,0.4860312097845,FALSE
"RSM26","YJR101W","RSM26",5,5,5,40.6,30.223,266,27.4132872885201,27.8203726901467,27.9089057414914,28.113913259394,27.0290740251422,27.7471439981867,27.5076371484123,27.4132872885201,27.8203726901467,27.9089057414914,28.113913259394,27.0290740251422,27.7471439981867,27.5076371484123,27.8141197448881,27.4279517239137,4,3,0.21112212385626,0.675466253829999,-0.386168020974335,FALSE
"URA8","YJR103W","URA8",15,13,13,41.5,64.51,578,29.892193217249,29.9729539388103,30.0089183989458,29.7673821388073,29.8093281539604,30.0196942615124,29.6146509055098,29.892193217249,29.9729539388103,30.0089183989458,29.7673821388073,29.8093281539604,30.0196942615124,29.6146509055098,29.9103619234531,29.8145577736609,4,3,0.513145348098715,0.289759603822914,-0.0958041497922153,FALSE
"SOD1","YJR104C","SOD1",7,7,7,55.8,15.854,154,32.4692965803147,32.6167334602713,32.4735363481319,32.5779472688676,32.7647749292946,32.4772811940528,32.5852197924864,32.4692965803147,32.6167334602713,32.4735363481319,32.5779472688676,32.7647749292946,32.4772811940528,32.5852197924864,32.5343784143964,32.6090919719446,4,3,0.479020713992524,0.31964570625528,0.0747135575482076,FALSE
"ADO1","YJR105W","ADO1",13,13,13,65.3,36.372,340,33.0448223759754,33.2182273969005,33.3624131044294,33.1522945289173,33.3807172146996,33.1568814625771,33.2944712630288,33.0448223759754,33.2182273969005,33.3624131044294,33.1522945289173,33.3807172146996,33.1568814625771,33.2944712630288,33.1944393515557,33.2773566467685,4,3,0.415063144198992,0.381885828369557,0.0829172952128658,FALSE
"CPA2","YJR109C","CPA2",31,30,30,39.8,123.91,1118,31.9269824215493,32.0300283953353,32.0584665929188,32.0874935853508,32.1962750530453,32.34538158298,32.3719706017699,31.9269824215493,32.0300283953353,32.0584665929188,32.0874935853508,32.1962750530453,32.34538158298,32.3719706017699,32.0257427487886,32.3045424125984,4,3,0.0161711327118225,1.79125955874141,0.278799663809849,FALSE
"YJR111C","YJR111C","YJR111C",4,4,4,17.7,32.208,283,26.3389213204642,26.3695120174815,NA,NA,NA,NA,NA,26.3389213204642,26.3695120174815,23.9216018509601,23.9753721240867,23.3319094755494,23.3623874627175,23.4540194554136,25.1513518282481,23.3827721312268,2,0,0.0840186131016602,1.07562449165386,-1.76857969702129,FALSE
"NNF1","YJR112W","NNF1",3,3,3,18.4,23.639,201,24.6003117584121,25.1075721263331,24.6444394370141,24.7235909568593,24.9845060766323,24.6388724775715,24.5185134131778,24.6003117584121,25.1075721263331,24.6444394370141,24.7235909568593,24.9845060766323,24.6388724775715,24.5185134131778,24.7689785696546,24.7139639891272,4,3,0.775663985712306,0.110326372497433,-0.0550145805274838,FALSE
"RSM7","YJR113C","RSM7",5,5,5,31.6,27.816,247,26.1029955959317,26.6175087177701,26.3555332447484,26.6210075191185,26.6444394370141,26.7893008024818,26.0645566119516,26.1029955959317,26.6175087177701,26.3555332447484,26.6210075191185,26.6444394370141,26.7893008024818,26.0645566119516,26.4242612693922,26.4994322838158,4,3,0.785009217345998,0.105125243867482,0.0751710144236455,FALSE
"STE24","YJR117W","STE24",10,10,10,32,52.323,453,30.0121196466518,29.7078535410887,29.6983127894735,29.7172662339325,29.9788288355842,29.9175527769298,29.7503264796836,30.0121196466518,29.7078535410887,29.6983127894735,29.7172662339325,29.9788288355842,29.9175527769298,29.7503264796836,29.7838880527866,29.8822360307325,4,3,0.380887906693136,0.419202816102024,0.0983479779459344,FALSE
"ATP2","YJR121W","ATP2",17,17,17,55.8,54.793,511,33.0976845658546,33.2141213121363,33.2761418919204,33.3257632793436,33.1798074862036,33.1498896206824,33.2390540179137,33.0976845658546,33.2141213121363,33.2761418919204,33.3257632793436,33.1798074862036,33.1498896206824,33.2390540179137,33.2284277623137,33.1895837082666,4,3,0.520889960607312,0.283254012878039,-0.0388440540471677,FALSE
"RPS5","YJR123W","RPS5",9,9,9,40.4,25.038,225,34.3355126094778,34.0378861326036,34.1640644475375,34.400892409211,34.3082366311818,34.2251839057319,33.8854921671226,34.3355126094778,34.0378861326036,34.1640644475375,34.400892409211,34.3082366311818,34.2251839057319,33.8854921671226,34.2345888997075,34.1396375680121,4,3,0.573158534076401,0.241725236755524,-0.0949513316953912,FALSE
"ENT3","YJR125C","ENT3",10,10,10,28.4,45.091,408,28.8871603610782,28.9209062969731,28.7266666301198,28.8272953078008,28.7025297242383,28.6801304332382,28.5334878901155,28.8871603610782,28.9209062969731,28.7266666301198,28.8272953078008,28.7025297242383,28.6801304332382,28.5334878901155,28.840507148993,28.638716015864,4,3,0.0383670980866614,1.41604104762498,-0.201791133128953,FALSE
"STR2","YJR130C","STR2",5,5,5,8.5,72.35,639,25.4775060584962,25.6321747426747,25.3550458960285,25.1195342142102,25.2534245276561,25.0959526128088,NA,25.4775060584962,25.6321747426747,25.3550458960285,25.1195342142102,25.2534245276561,25.0959526128088,23.4867786958318,25.3960652278524,24.6120519454322,4,2,0.297875517285224,0.525965190456907,-0.784013282420155,FALSE
"MNS1","YJR131W","MNS1",10,10,10,32.2,63.057,549,27.2863028092948,27.1936634146944,27.2925473002766,27.3643609883437,27.5079395368101,27.7812551442833,27.7607838938569,27.2863028092948,27.1936634146944,27.2925473002766,27.3643609883437,27.5079395368101,27.7812551442833,27.7607838938569,27.2842186281524,27.6833261916501,4,3,0.0312148619215147,1.50563858182373,0.399107563497747,FALSE
"NMD5","YJR132W","NMD5",8,8,8,8.5,119.97,1048,27.714501274145,27.9321883442043,28.0686621782991,27.4357122216096,28.0485362638359,27.978801565786,27.9825055345494,27.714501274145,27.9321883442043,28.0686621782991,27.4357122216096,28.0485362638359,27.978801565786,27.9825055345494,27.7877660045645,28.0032811213904,4,3,0.216832588136434,0.66387544637605,0.215515116825905,FALSE
"XPT1","YJR133W","XPT1",5,5,5,39.7,23.671,209,26.6004535535904,26.7216889539654,26.8443381748565,26.7329859351901,26.051070004662,25.9905127518205,25.6687685823885,26.6004535535904,26.7216889539654,26.8443381748565,26.7329859351901,26.051070004662,25.9905127518205,25.6687685823885,26.7248666544006,25.9034504462904,4,3,0.0104762853565752,1.9797926806269,-0.821416208110232,FALSE
"SGM1","YJR134C","SGM1",7,7,7,11.5,81.17,707,25.9867425274359,26.149865399963,26.1518598247834,26.1332416336308,26.4825923255669,26.4674815462343,26.5873497075786,25.9867425274359,26.149865399963,26.1518598247834,26.1332416336308,26.4825923255669,26.4674815462343,26.5873497075786,26.1054273464533,26.5124745264599,4,3,0.000766331458538939,3.1155833459304,0.407047180006675,FALSE
"TIM8","YJR135W-A","TIM8",3,3,3,49.4,9.7638,87,NA,26.0067802806724,25.2733053092343,25.1171180039537,25.4624196444514,25.6152930913546,25.7616971043998,23.7958072443204,26.0067802806724,25.2733053092343,25.1171180039537,25.4624196444514,25.6152930913546,25.7616971043998,25.0482527095452,25.6131366134019,3,3,0.309121108052452,0.509871338522225,0.564883903856696,FALSE
"MET5","YJR137C","MET5",32,32,32,27.5,161.22,1442,30.1585827629733,30.2927447479145,30.282176312716,30.2212416811333,29.5898157619073,29.7780775557702,29.8516682981414,30.1585827629733,30.2927447479145,30.282176312716,30.2212416811333,29.5898157619073,29.7780775557702,29.8516682981414,30.2386863761843,29.7398538719396,4,3,0.013545807149812,1.8681951116891,-0.498832504244646,FALSE
"HOM6","YJR139C","HOM6",19,19,19,76.6,38.502,359,33.5244927249518,33.6629936769671,33.6651135730812,33.8006804055975,34.0675182845669,34.012219571274,33.7706739169011,33.5244927249518,33.6629936769671,33.6651135730812,33.8006804055975,34.0675182845669,34.012219571274,33.7706739169011,33.6633200951494,33.9501372575806,4,3,0.0641782192348214,1.1926123375244,0.28681716243122,FALSE
"YJR142W","YJR142W","YJR142W",7,7,7,22.2,39.69,342,27.0352760098046,27.2562891814749,27.0873987408807,27.1175341974308,26.7643320257415,26.4405834353039,26.8870441225057,27.0352760098046,27.2562891814749,27.0873987408807,27.1175341974308,26.7643320257415,26.4405834353039,26.8870441225057,27.1241245323977,26.6973198611837,4,3,0.071254816334,1.1471857750165,-0.426804671214022,FALSE
"PMT4","YJR143C","PMT4",8,8,8,11.8,87.965,762,27.9584239456688,27.6674291770431,27.5072590737643,27.5331908100546,28.0251181821348,28.0543448073276,28.0756659382884,27.9584239456688,27.6674291770431,27.5072590737643,27.5331908100546,28.0251181821348,28.0543448073276,28.0756659382884,27.6665757516327,28.0517096425836,4,3,0.0323737368188296,1.48980716818682,0.3851338909509,FALSE
"MGM101","YJR144W","MGM101",10,10,10,45.7,30.09,269,29.0530243810685,28.8501933248988,28.9499356848673,28.885852136853,28.4289813451298,28.5772270017329,28.388785263232,29.0530243810685,28.8501933248988,28.9499356848673,28.885852136853,28.4289813451298,28.5772270017329,28.388785263232,28.9347513819219,28.4649978700316,4,3,0.00260855650963103,2.58359975063986,-0.469753511890307,FALSE
"BAT2","YJR148W","BAT2",18,18,18,72.6,41.624,376,31.1395590025571,31.1066190470363,31.1459484083355,30.9349459295265,32.0029638905907,31.8333782536478,31.444111524421,31.1395590025571,31.1066190470363,31.1459484083355,30.9349459295265,32.0029638905907,31.8333782536478,31.444111524421,31.0817680968638,31.7601512228865,4,3,0.0447411959344566,1.34929241137051,0.678383126022684,FALSE
"MET14","YKL001C","MET14",7,7,7,52,23.06,202,28.4853130438754,28.5351578265575,28.6133340571747,28.7793149862456,28.1475383155831,28.1503013107101,28.0870951966693,28.4853130438754,28.5351578265575,28.6133340571747,28.7793149862456,28.1475383155831,28.1503013107101,28.0870951966693,28.6032799784633,28.1283116076542,4,3,0.00319386727956621,2.49568313483173,-0.474968370809126,FALSE
"DID4","YKL002W","DID4",3,3,3,12.1,26.29,232,27.0293900244953,26.992480618912,27.0664055627733,27.1406319646734,26.5937740689778,26.8124989304011,26.6583997863567,27.0293900244953,26.992480618912,27.0664055627733,27.1406319646734,26.5937740689778,26.8124989304011,26.6583997863567,27.0572270427135,26.6882242619118,4,3,0.0150522558086114,1.82239840958388,-0.369002780801683,FALSE
"BYE1","YKL005C","BYE1",2,2,2,4.4,67.9,594,24.3167925062411,NA,NA,24.1562263034449,24.2674233702545,24.3970859992132,23.6511901194482,24.3167925062411,24.348522181437,23.9491156153713,24.1562263034449,24.2674233702545,24.3970859992132,23.6511901194482,24.1926641516236,24.105233162972,2,3,0.750292879960921,0.12476917484579,-0.0874309886516045,FALSE
"RPL14A","YKL006W","RPL14A",10,2,2,84.1,15.167,138,30.3339411476464,30.9324136508914,31.5163432068976,31.6485166073701,31.0858803807607,30.3519499105208,30.0578858627472,30.3339411476464,30.9324136508914,31.5163432068976,31.6485166073701,31.0858803807607,30.3519499105208,30.0578858627472,31.1078036532014,30.4985720513429,4,3,0.217635496879235,0.662270268709581,-0.60923160185849,FALSE
"CAP1","YKL007W","CAP1",7,7,7,31.3,30.699,268,29.4611552931004,29.514275096105,29.3540538849945,29.4458683931758,29.2611631179032,29.2153514718477,28.9141914435207,29.4611552931004,29.514275096105,29.3540538849945,29.4458683931758,29.2611631179032,29.2153514718477,28.9141914435207,29.4438381668439,29.1302353444239,4,3,0.0912283839364127,1.03987001836995,-0.313602822420037,FALSE
"MRT4","YKL009W","MRT4",9,9,9,52.1,27.058,236,30.3237786447283,30.5301794240206,30.5392687574614,30.5709092779764,30.6173685890691,30.4499266651661,30.191311833015,30.3237786447283,30.5301794240206,30.5392687574614,30.5709092779764,30.6173685890691,30.4499266651661,30.191311833015,30.4910340260467,30.41953569575,4,3,0.637825368579121,0.195298211316293,-0.0714983302966239,FALSE
"UFD4","YKL010C","UFD4",12,12,12,9.4,167.84,1483,28.0621906100708,28.2866993901488,27.8018099763693,27.8649051452365,27.6537613302201,27.7022654943766,27.6563552467719,28.0621906100708,28.2866993901488,27.8018099763693,27.8649051452365,27.6537613302201,27.7022654943766,27.6563552467719,28.0039012804563,27.6707940237895,4,3,0.0541222283749944,1.26662433049569,-0.333107256666814,FALSE
"PRP40","YKL012W","PRP40",8,8,8,17.7,69.064,583,25.9216611845035,26.0488688113523,26.1115373558298,25.78001624765,26.1663764223513,26.4402032158873,26.072347225107,25.9216611845035,26.0488688113523,26.1115373558298,25.78001624765,26.1663764223513,26.4402032158873,26.072347225107,25.9655208998339,26.2263089544485,4,3,0.126563548186822,0.897691358306283,0.260788054614615,FALSE
"URB1","YKL014C","URB1",20,20,20,12.8,203.28,1764,27.7582441607111,27.6965064893419,27.954934825652,27.8542421621736,28.1791638449992,28.0826866135314,28.1121739647469,27.7582441607111,27.6965064893419,27.954934825652,27.8542421621736,28.1791638449992,28.0826866135314,28.1121739647469,27.8159819094697,28.1246748077592,4,3,0.00679818092429873,2.16760728144478,0.308692898289522,FALSE
"ATP7","YKL016C","ATP7",7,7,7,61.5,19.809,174,27.6919225996006,27.6970370138401,27.3685299071578,27.4314941611139,27.3911641212655,27.2134522438871,27.2588966519541,27.6919225996006,27.6970370138401,27.3685299071578,27.4314941611139,27.3911641212655,27.2134522438871,27.2588966519541,27.5472459204281,27.2878376723689,4,3,0.0533304536301913,1.27302472218153,-0.259408248059195,FALSE
"HCS1","YKL017C","HCS1",7,7,7,12.3,78.272,683,NA,25.7678967032482,25.7259584409348,25.7190532741699,25.9946831742211,NA,NA,23.5242826120925,25.7678967032482,25.7259584409348,25.7190532741699,25.9946831742211,24.0059697456106,23.2815053340466,25.1842977576113,24.4273860846261,3,1,0.486434045825421,0.312976036127052,-0.756911672985229,FALSE
"SWD2","YKL018W","SWD2",4,4,4,17.6,37.122,329,25.3588730317643,26.2109655739189,27.1843286016263,26.7108282896966,26.1905208404658,26.0300428705738,26.2393249424989,25.3588730317643,26.2109655739189,27.1843286016263,26.7108282896966,26.1905208404658,26.0300428705738,26.2393249424989,26.3662488742515,26.1532962178462,4,3,0.625749851106653,0.20359924505744,-0.21295265640531,FALSE
"RAM2","YKL019W","RAM2",4,4,4,11.4,37.507,316,27.3802217837054,27.553400672298,27.1619253143803,26.9331456547137,26.998841575853,26.8105390794753,26.3610841104224,27.3802217837054,27.553400672298,27.1619253143803,26.9331456547137,26.998841575853,26.8105390794753,26.3610841104224,27.2571733562744,26.7234882552502,4,3,0.0851741723420478,1.06969207788369,-0.533685101024144,FALSE
"MAK11","YKL021C","MAK11",4,4,4,7.5,53.672,468,25.1832497954216,25.3318673961103,25.170813839668,25.1151344814359,25.7537633423987,NA,25.5042763739664,25.1832497954216,25.3318673961103,25.170813839668,25.1151344814359,25.7537633423987,23.0520644008661,25.5042763739664,25.2002663781589,24.7700347057438,4,2,0.66737100740254,0.175632664325804,-0.430231672415196,FALSE
"URA6","YKL024C","URA6",11,11,11,86.8,22.933,204,29.9018182907566,29.9008111737587,29.8004528423529,29.7554293623134,30.0082505773161,29.889628219288,29.7807859904173,29.9018182907566,29.9008111737587,29.8004528423529,29.7554293623134,30.0082505773161,29.889628219288,29.7807859904173,29.8396279172954,29.8928882623405,4,3,0.526801904878821,0.278352663328961,0.0532603450450679,FALSE
